route_id,visit_seq,passenger_name,individual_name,stop_id,event_type,travel_from_prev_stop_min,vehicle_arrival_time,service_time_min,vehicle_departure_time,planned_time_minutes,planned_time_hhmm,wait_at_stop_min
R101,11,乘客1299,乘客1299跟車,41,dropoff,2.0,08:54,5,08:59,570.0,09:30,36.0
R101,11,乘客1299,乘客1299跟車,41,dropoff,2.0,08:54,5,08:59,570.0,09:30,36.0
R101,12,乘客1486,乘客1486,44,dropoff,21.0,09:20,1,09:21,570.0,09:30,10.0
R102,1,乘客76,乘客76,73,pickup,0.0,07:10,4,07:14,430.0,07:10,0.0
R102,2,乘客77,乘客77,74,pickup,11.0,07:25,3,07:28,445.0,07:25,0.0
R102,3,乘客78,乘客78,74,pickup,11.0,07:25,3,07:28,445.0,07:25,0.0
R102,3,乘客78,乘客78跟車,74,pickup,11.0,07:25,3,07:28,445.0,07:25,0.0
R102,4,乘客79,乘客79,75,pickup,9.0,07:37,2,07:39,465.0,07:45,8.0
R102,4,乘客79,乘客80,75,pickup,9.0,07:37,2,07:39,465.0,07:45,8.0
R102,5,乘客4,乘客4,25,pickup,9.0,07:48,1,07:49,470.0,07:50,2.0
R102,6,乘客81,乘客81,52,pickup,4.0,07:53,1,07:54,475.0,07:55,2.0
R102,7,乘客82,乘客82,76,pickup,2.0,07:56,1,07:57,480.0,08:00,4.0
R102,8,乘客77,乘客77,31,dropoff,6.0,08:03,3,08:06,510.0,08:30,27.0
R102,9,乘客79,乘客79,31,dropoff,6.0,08:03,3,08:06,510.0,08:30,27.0
R102,9,乘客79,乘客80,31,dropoff,6.0,08:03,3,08:06,510.0,08:30,27.0
R102,10,乘客4,乘客4,80,dropoff,19.0,08:25,1,08:26,535.0,08:55,30.0
R102,11,乘客76,乘客76,77,dropoff,9.0,08:35,5,08:40,540.0,09:00,25.0
R102,12,乘客78,乘客78,77,dropoff,9.0,08:35,5,08:40,540.0,09:00,25.0
R102,12,乘客78,乘客78跟車,77,dropoff,9.0,08:35,5,08:40,540.0,09:00,25.0
R102,13,乘客82,乘客82,1014,dropoff,2.0,08:42,1,08:43,540.0,09:00,18.0
R102,14,乘客84,乘客84,78,pickup,2.0,08:45,1,08:46,540.0,09:00,15.0
R102,15,乘客85,乘客85,79,pickup,8.0,08:54,1,08:55,550.0,09:10,16.0
R102,16,乘客81,乘客81,44,dropoff,13.0,09:08,3,09:11,565.0,09:25,17.0
R102,17,乘客84,乘客84,44,dropoff,13.0,09:08,3,09:11,565.0,09:25,17.0
R102,18,乘客85,乘客85,44,dropoff,13.0,09:08,3,09:11,565.0,09:25,17.0
R102,19,乘客1895,乘客1895,907,pickup,8.0,09:19,4,09:23,565.0,09:25,6.0
R102,20,乘客1895,乘客1895,131,dropoff,15.0,09:38,3,09:41,590.0,09:50,12.0
R103,1,乘客349,乘客349,204,pickup,0.0,07:15,5,07:20,435.0,07:15,0.0
R103,1,乘客349,乘客349跟車,204,pickup,0.0,07:15,5,07:20,435.0,07:15,0.0
R103,2,乘客350,乘客350,205,pickup,17.0,07:37,1,07:38,455.0,07:35,0.0
R103,3,乘客351,乘客351,143,pickup,15.0,07:53,2,07:55,470.0,07:50,0.0
R103,3,乘客351,乘客351跟車,143,pickup,15.0,07:53,2,07:55,470.0,07:50,0.0
R103,4,乘客350,乘客350,279,dropoff,4.0,07:59,1,08:00,480.0,08:00,1.0
R103,5,乘客352,乘客352,206,pickup,2.0,08:02,5,08:07,485.0,08:05,3.0
R103,5,乘客352,乘客352跟車,206,pickup,2.0,08:02,5,08:07,485.0,08:05,3.0
R103,6,乘客349,乘客349,280,dropoff,2.0,08:09,4,08:13,490.0,08:10,1.0
R103,6,乘客349,乘客349跟車,280,dropoff,2.0,08:09,4,08:13,490.0,08:10,1.0
R103,7,乘客1240,乘客1240,611,pickup,4.0,08:17,2,08:19,500.0,08:20,3.0
R103,7,乘客1240,乘客1240跟車,611,pickup,4.0,08:17,2,08:19,500.0,08:20,3.0
R103,8,乘客1240,乘客1240,314,dropoff,15.0,08:34,2,08:36,520.0,08:40,6.0
R103,8,乘客1240,乘客1240跟車,314,dropoff,15.0,08:34,2,08:36,520.0,08:40,6.0
R103,9,乘客355,乘客355,209,pickup,17.0,08:53,5,08:58,545.0,09:05,12.0
R103,9,乘客355,乘客355跟車,209,pickup,17.0,08:53,5,08:58,545.0,09:05,12.0
R103,10,乘客351,乘客351,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,10,乘客351,乘客351跟車,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,11,乘客352,乘客352,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,11,乘客352,乘客352跟車,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,12,乘客355,乘客355,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,12,乘客355,乘客355跟車,276,dropoff,17.0,09:15,10,09:25,570.0,09:30,15.0
R103,13,乘客284,乘客284,170,pickup,21.0,09:46,4,09:50,585.0,09:45,0.0
R103,14,乘客284,乘客284,191,dropoff,22.0,10:12,3,10:15,640.0,10:40,28.0
R104,1,乘客1398,乘客1398,675,pickup,0.0,07:03,5,07:08,435.0,07:15,12.0
R104,1,乘客1398,乘客1398跟車,675,pickup,0.0,07:03,5,07:08,435.0,07:15,12.0
R104,2,乘客1399,乘客1399,676,pickup,6.0,07:14,2,07:16,445.0,07:25,11.0
R104,2,乘客1399,乘客1399跟車,676,pickup,6.0,07:14,2,07:16,445.0,07:25,11.0
R104,3,乘客1400,乘客1400,677,pickup,9.0,07:25,7,07:32,455.0,07:35,10.0
R104,3,乘客1400,乘客1400跟車,677,pickup,9.0,07:25,7,07:32,455.0,07:35,10.0
R104,4,乘客1401,乘客1401,677,pickup,9.0,07:25,7,07:32,455.0,07:35,10.0
R104,4,乘客1401,乘客1401跟車,677,pickup,9.0,07:25,7,07:32,455.0,07:35,10.0
R104,5,乘客1336,乘客1336,652,pickup,17.0,07:49,1,07:50,480.0,08:00,11.0
R104,6,乘客1398,乘客1398,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,6,乘客1398,乘客1398跟車,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,7,乘客1399,乘客1399,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,7,乘客1399,乘客1399跟車,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,8,乘客1400,乘客1400,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,8,乘客1400,乘客1400跟車,131,dropoff,29.0,08:19,8,08:27,510.0,08:30,11.0
R104,9,乘客1401,乘客1401,132,dropoff,2.0,08:29,4,08:33,510.0,08:30,1.0
R104,9,乘客1401,乘客1401跟車,132,dropoff,2.0,08:29,4,08:33,510.0,08:30,1.0
R104,10,乘客1825,乘客1825,879,pickup,8.0,08:41,5,08:46,560.0,09:20,39.0
R104,10,乘客1825,乘客1825跟車,879,pickup,8.0,08:41,5,08:46,560.0,09:20,39.0
R104,11,乘客1336,乘客1336,115,dropoff,17.0,09:03,1,09:04,570.0,09:30,27.0
R104,12,乘客1825,乘客1825,70,dropoff,15.0,09:19,4,09:23,580.0,09:40,21.0
R104,12,乘客1825,乘客1825跟車,70,dropoff,15.0,09:19,4,09:23,580.0,09:40,21.0
R104,13,乘客907,乘客907,457,pickup,17.0,09:40,5,09:45,590.0,09:50,10.0
R104,13,乘客907,乘客907跟車,457,pickup,17.0,09:40,5,09:45,590.0,09:50,10.0
R104,14,乘客907,乘客907,458,dropoff,15.0,10:00,4,10:04,615.0,10:15,15.0
R104,14,乘客907,乘客907跟車,458,dropoff,15.0,10:00,4,10:04,615.0,10:15,15.0
R105,1,乘客667,乘客667,360,pickup,0.0,07:19,1,07:20,445.0,07:25,6.0
R105,2,乘客385,乘客385,223,pickup,8.0,07:28,7,07:35,455.0,07:35,7.0
R105,3,乘客384,乘客384,223,pickup,8.0,07:28,7,07:35,455.0,07:35,7.0
R105,4,乘客668,乘客668,361,pickup,6.0,07:41,4,07:45,455.0,07:35,0.0
R105,5,乘客671,乘客671,363,pickup,13.0,07:58,2,08:00,485.0,08:05,7.0
R105,5,乘客671,乘客671跟車,363,pickup,13.0,07:58,2,08:00,485.0,08:05,7.0
R105,6,乘客672,乘客672,364,pickup,8.0,08:08,1,08:09,495.0,08:15,7.0
R105,7,乘客673,乘客673,365,pickup,8.0,08:17,3,08:20,505.0,08:25,8.0
R105,7,乘客673,乘客674,365,pickup,8.0,08:17,3,08:20,505.0,08:25,8.0
R105,7,乘客673,乘客675,365,pickup,8.0,08:17,3,08:20,505.0,08:25,8.0
R105,8,乘客385,乘客385,546,dropoff,11.0,08:31,3,08:34,510.0,08:30,0.0
R105,9,乘客384,乘客384,61,dropoff,2.0,08:36,3,08:39,515.0,08:35,0.0
R105,10,乘客667,乘客667,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,11,乘客668,乘客668,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,12,乘客671,乘客671,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,12,乘客671,乘客671跟車,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,13,乘客672,乘客672,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,14,乘客673,乘客673,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,14,乘客673,乘客674,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,14,乘客673,乘客675,160,dropoff,2.0,08:41,8,08:49,535.0,08:55,14.0
R105,15,乘客677,乘客677,367,pickup,9.0,08:58,5,09:03,560.0,09:20,22.0
R105,15,乘客677,乘客677跟車,367,pickup,9.0,08:58,5,09:03,560.0,09:20,22.0
R105,16,乘客677,乘客677,276,dropoff,11.0,09:14,4,09:18,590.0,09:50,36.0
R105,16,乘客677,乘客677跟車,276,dropoff,11.0,09:14,4,09:18,590.0,09:50,36.0
R105,17,乘客109,乘客109,89,pickup,28.0,09:46,4,09:50,600.0,10:00,14.0
R105,18,乘客109,乘客109,133,dropoff,17.0,10:07,3,10:10,620.0,10:20,13.0
R106,1,乘客466,乘客466,261,pickup,0.0,07:20,1,07:21,445.0,07:25,5.0
R106,2,乘客1653,乘客1653,794,pickup,15.0,07:36,5,07:41,460.0,07:40,4.0
R106,2,乘客1653,乘客1654,794,pickup,15.0,07:36,5,07:41,460.0,07:40,4.0
R106,3,乘客1655,乘客1655,795,pickup,6.0,07:47,2,07:49,470.0,07:50,3.0
R106,3,乘客1655,乘客1656,795,pickup,6.0,07:47,2,07:49,470.0,07:50,3.0
R106,4,乘客470,乘客470,264,pickup,8.0,07:57,1,07:58,505.0,08:25,28.0
R106,5,乘客1658,乘客1658,797,pickup,21.0,08:19,1,08:20,505.0,08:25,6.0
R106,6,乘客1659,乘客1659,798,pickup,6.0,08:26,1,08:27,510.0,08:30,4.0
R106,7,乘客466,乘客466,236,dropoff,8.0,08:35,2,08:37,535.0,08:55,20.0
R106,8,乘客470,乘客470,236,dropoff,8.0,08:35,2,08:37,535.0,08:55,20.0
R106,9,乘客1661,乘客1661,800,pickup,6.0,08:43,2,08:45,540.0,09:00,17.0
R106,9,乘客1661,乘客1662,800,pickup,6.0,08:43,2,08:45,540.0,09:00,17.0
R106,10,乘客1663,乘客1663,233,pickup,8.0,08:53,4,08:57,550.0,09:10,17.0
R106,11,乘客1653,乘客1653,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,11,乘客1653,乘客1654,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,12,乘客1655,乘客1655,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,12,乘客1655,乘客1656,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,13,乘客1658,乘客1658,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,14,乘客1659,乘客1659,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,15,乘客1661,乘客1661,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,15,乘客1661,乘客1662,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,16,乘客1663,乘客1663,201,dropoff,22.0,09:19,11,09:30,580.0,09:40,21.0
R106,17,乘客863,乘客863,436,pickup,13.0,09:43,5,09:48,585.0,09:45,2.0
R106,17,乘客863,乘客863跟車,436,pickup,13.0,09:43,5,09:48,585.0,09:45,2.0
R106,18,乘客863,乘客863,393,dropoff,15.0,10:03,4,10:07,605.0,10:05,2.0
R106,18,乘客863,乘客863跟車,393,dropoff,15.0,10:03,4,10:07,605.0,10:05,2.0
R107,1,乘客987,乘客987,492,pickup,0.0,07:00,4,07:04,420.0,07:00,0.0
R107,2,乘客987,乘客987,172,dropoff,17.0,07:21,3,07:24,445.0,07:25,4.0
R107,3,乘客988,乘客988,493,pickup,28.0,07:52,1,07:53,470.0,07:50,0.0
R107,4,乘客989,乘客989,494,pickup,6.0,07:59,2,08:01,475.0,07:55,0.0
R107,4,乘客989,乘客990,494,pickup,6.0,07:59,2,08:01,475.0,07:55,0.0
R107,5,乘客991,乘客991,495,pickup,6.0,08:07,2,08:09,485.0,08:05,0.0
R107,5,乘客991,乘客992,495,pickup,6.0,08:07,2,08:09,485.0,08:05,0.0
R107,6,乘客993,乘客993,496,pickup,6.0,08:15,1,08:16,490.0,08:10,0.0
R107,7,乘客988,乘客988,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,8,乘客989,乘客989,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,8,乘客989,乘客990,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,9,乘客991,乘客991,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,9,乘客991,乘客992,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,10,乘客993,乘客993,387,dropoff,15.0,08:31,5,08:36,525.0,08:45,14.0
R107,11,乘客995,乘客995,498,pickup,13.0,08:49,4,08:53,540.0,09:00,11.0
R107,12,乘客996,乘客996,499,pickup,17.0,09:10,4,09:14,560.0,09:20,10.0
R107,13,乘客997,乘客997,500,pickup,6.0,09:20,1,09:21,570.0,09:30,10.0
R107,14,乘客998,乘客998,331,pickup,9.0,09:30,2,09:32,585.0,09:45,15.0
R107,14,乘客998,乘客999,331,pickup,9.0,09:30,2,09:32,585.0,09:45,15.0
R107,15,乘客995,乘客995,387,dropoff,6.0,09:38,6,09:44,605.0,10:05,27.0
R107,16,乘客997,乘客997,387,dropoff,6.0,09:38,6,09:44,605.0,10:05,27.0
R107,17,乘客998,乘客998,387,dropoff,6.0,09:38,6,09:44,605.0,10:05,27.0
R107,17,乘客998,乘客999,387,dropoff,6.0,09:38,6,09:44,605.0,10:05,27.0
R107,18,乘客996,乘客996,346,dropoff,8.0,09:52,3,09:55,620.0,10:20,28.0
R108,1,乘客1888,乘客1888,902,pickup,0.0,06:55,2,06:57,420.0,07:00,5.0
R108,1,乘客1888,乘客1888跟車,902,pickup,0.0,06:55,2,06:57,420.0,07:00,5.0
R108,2,乘客1889,乘客1889,903,pickup,15.0,07:12,5,07:17,440.0,07:20,8.0
R108,2,乘客1889,乘客1889跟車,903,pickup,15.0,07:12,5,07:17,440.0,07:20,8.0
R108,3,乘客1890,乘客1890,563,pickup,6.0,07:23,1,07:24,460.0,07:40,17.0
R108,4,乘客1891,乘客1891,904,pickup,17.0,07:41,1,07:42,475.0,07:55,14.0
R108,5,乘客1892,乘客1892,849,pickup,11.0,07:53,2,07:55,480.0,08:00,7.0
R108,5,乘客1892,乘客1892跟車,849,pickup,11.0,07:53,2,07:55,480.0,08:00,7.0
R108,6,乘客1893,乘客1893,905,pickup,4.0,07:59,1,08:00,485.0,08:05,6.0
R108,7,乘客1888,乘客1888,138,dropoff,34.0,08:34,2,08:36,525.0,08:45,11.0
R108,7,乘客1888,乘客1888跟車,138,dropoff,34.0,08:34,2,08:36,525.0,08:45,11.0
R108,8,乘客1889,乘客1889,131,dropoff,2.0,08:38,4,08:42,525.0,08:45,7.0
R108,8,乘客1889,乘客1889跟車,131,dropoff,2.0,08:38,4,08:42,525.0,08:45,7.0
R108,9,乘客1890,乘客1890,138,dropoff,2.0,08:44,4,08:48,525.0,08:45,1.0
R108,10,乘客1891,乘客1891,138,dropoff,2.0,08:44,4,08:48,525.0,08:45,1.0
R108,11,乘客1892,乘客1892,138,dropoff,2.0,08:44,4,08:48,525.0,08:45,1.0
R108,11,乘客1892,乘客1892跟車,138,dropoff,2.0,08:44,4,08:48,525.0,08:45,1.0
R108,12,乘客1893,乘客1893,90,dropoff,9.0,08:57,1,08:58,540.0,09:00,3.0
R108,13,乘客1894,乘客1894,906,pickup,15.0,09:13,4,09:17,555.0,09:15,2.0
R108,14,乘客1896,乘客1896,908,pickup,9.0,09:26,5,09:31,575.0,09:35,9.0
R108,14,乘客1896,乘客1896跟車,908,pickup,9.0,09:26,5,09:31,575.0,09:35,9.0
R108,15,乘客1894,乘客1894,132,dropoff,9.0,09:40,3,09:43,590.0,09:50,10.0
R108,16,乘客1896,乘客1896,131,dropoff,2.0,09:45,4,09:49,590.0,09:50,5.0
R108,16,乘客1896,乘客1896跟車,131,dropoff,2.0,09:45,4,09:49,590.0,09:50,5.0
R109,1,乘客1748,乘客1748,833,pickup,0.0,06:56,2,06:58,420.0,07:00,4.0
R109,1,乘客1748,乘客1748跟車,833,pickup,0.0,06:56,2,06:58,420.0,07:00,4.0
R109,2,乘客1751,乘客1751,837,pickup,15.0,07:13,4,07:17,455.0,07:35,22.0
R109,3,乘客498,乘客498,281,pickup,26.0,07:43,1,07:44,485.0,08:05,22.0
R109,4,乘客1748,乘客1748,236,dropoff,6.0,07:50,5,07:55,495.0,08:15,25.0
R109,4,乘客1748,乘客1748跟車,236,dropoff,6.0,07:50,5,07:55,495.0,08:15,25.0
R109,5,乘客1751,乘客1751,236,dropoff,6.0,07:50,5,07:55,495.0,08:15,25.0
R109,6,乘客499,乘客499,282,pickup,8.0,08:03,1,08:04,495.0,08:15,12.0
R109,7,乘客498,乘客498,269,dropoff,19.0,08:23,1,08:24,515.0,08:35,12.0
R109,8,乘客499,乘客499,268,dropoff,11.0,08:35,1,08:36,525.0,08:45,10.0
R109,9,乘客500,乘客500,263,pickup,9.0,08:45,10,08:55,545.0,09:05,20.0
R109,9,乘客500,乘客501,263,pickup,9.0,08:45,10,08:55,545.0,09:05,20.0
R109,9,乘客500,乘客502,263,pickup,9.0,08:45,10,08:55,545.0,09:05,20.0
R109,10,乘客504,乘客504,283,pickup,9.0,09:04,4,09:08,570.0,09:30,26.0
R109,11,乘客500,乘客500,271,dropoff,8.0,09:16,12,09:28,585.0,09:45,29.0
R109,11,乘客500,乘客501,271,dropoff,8.0,09:16,12,09:28,585.0,09:45,29.0
R109,11,乘客500,乘客502,271,dropoff,8.0,09:16,12,09:28,585.0,09:45,29.0
R109,12,乘客504,乘客504,271,dropoff,8.0,09:16,12,09:28,585.0,09:45,29.0
R109,13,乘客505,乘客505,284,pickup,6.0,09:34,1,09:35,600.0,10:00,26.0
R109,14,乘客506,乘客506,285,pickup,8.0,09:43,1,09:44,605.0,10:05,22.0
R109,15,乘客507,乘客507,286,pickup,2.0,09:46,1,09:47,610.0,10:10,24.0
R109,16,乘客505,乘客505,234,dropoff,6.0,09:53,3,09:56,630.0,10:30,37.0
R109,17,乘客506,乘客506,234,dropoff,6.0,09:53,3,09:56,630.0,10:30,37.0
R109,18,乘客507,乘客507,234,dropoff,6.0,09:53,3,09:56,630.0,10:30,37.0
R110,1,乘客975,乘客975,488,pickup,0.0,07:10,8,07:18,430.0,07:10,0.0
R110,2,乘客976,乘客976,488,pickup,0.0,07:10,8,07:18,430.0,07:10,0.0
R110,2,乘客976,乘客976跟車,488,pickup,0.0,07:10,8,07:18,430.0,07:10,0.0
R110,3,乘客977,乘客977,489,pickup,4.0,07:22,1,07:23,440.0,07:20,0.0
R110,4,乘客978,乘客978,490,pickup,6.0,07:29,1,07:30,445.0,07:25,0.0
R110,5,乘客975,乘客975,160,dropoff,17.0,07:47,5,07:52,470.0,07:50,3.0
R110,6,乘客977,乘客977,160,dropoff,17.0,07:47,5,07:52,470.0,07:50,3.0
R110,7,乘客978,乘客978,160,dropoff,17.0,07:47,5,07:52,470.0,07:50,3.0
R110,8,乘客979,乘客979,491,pickup,9.0,08:01,5,08:06,485.0,08:05,4.0
R110,8,乘客979,乘客979跟車,491,pickup,9.0,08:01,5,08:06,485.0,08:05,4.0
R110,9,乘客980,乘客980,467,pickup,15.0,08:21,5,08:26,520.0,08:40,19.0
R110,9,乘客980,乘客980跟車,467,pickup,15.0,08:21,5,08:26,520.0,08:40,19.0
R110,10,乘客976,乘客976,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,10,乘客976,乘客976跟車,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,11,乘客979,乘客979,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,11,乘客979,乘客979跟車,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,12,乘客980,乘客980,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,12,乘客980,乘客980跟車,178,dropoff,13.0,08:39,12,08:51,535.0,08:55,16.0
R110,13,乘客281,乘客281,167,pickup,19.0,09:10,4,09:14,560.0,09:20,10.0
R110,14,乘客678,乘客678,368,pickup,11.0,09:25,5,09:30,575.0,09:35,10.0
R110,14,乘客678,乘客678跟車,368,pickup,11.0,09:25,5,09:30,575.0,09:35,10.0
R110,15,乘客678,乘客678,276,dropoff,9.0,09:39,4,09:43,590.0,09:50,11.0
R110,15,乘客678,乘客678跟車,276,dropoff,9.0,09:39,4,09:43,590.0,09:50,11.0
R110,16,乘客281,乘客281,185,dropoff,15.0,09:58,3,10:01,615.0,10:15,17.0
R111,1,乘客739,乘客739,388,pickup,0.0,07:08,1,07:09,445.0,07:25,17.0
R111,2,乘客745,乘客745,392,pickup,19.0,07:28,1,07:29,485.0,08:05,37.0
R111,3,乘客747,乘客747,243,pickup,6.0,07:35,1,07:36,495.0,08:15,40.0
R111,4,乘客748,乘客748,241,pickup,6.0,07:42,1,07:43,500.0,08:20,38.0
R111,5,乘客835,乘客835,426,pickup,8.0,07:51,1,07:52,500.0,08:20,29.0
R111,6,乘客739,乘客739,304,dropoff,11.0,08:03,4,08:07,510.0,08:30,27.0
R111,7,乘客745,乘客745,304,dropoff,11.0,08:03,4,08:07,510.0,08:30,27.0
R111,8,乘客747,乘客747,304,dropoff,11.0,08:03,4,08:07,510.0,08:30,27.0
R111,9,乘客748,乘客748,304,dropoff,11.0,08:03,4,08:07,510.0,08:30,27.0
R111,10,乘客836,乘客836,241,pickup,8.0,08:15,5,08:20,510.0,08:30,15.0
R111,10,乘客836,乘客836跟車,241,pickup,8.0,08:15,5,08:20,510.0,08:30,15.0
R111,11,乘客837,乘客837,427,pickup,2.0,08:22,5,08:27,515.0,08:35,13.0
R111,11,乘客837,乘客837跟車,427,pickup,2.0,08:22,5,08:27,515.0,08:35,13.0
R111,12,乘客835,乘客835,202,dropoff,17.0,08:44,1,08:45,530.0,08:50,6.0
R111,13,乘客838,乘客838,428,pickup,8.0,08:53,5,08:58,535.0,08:55,2.0
R111,13,乘客838,乘客838跟車,428,pickup,8.0,08:53,5,08:58,535.0,08:55,2.0
R111,14,乘客839,乘客839,414,pickup,8.0,09:06,6,09:12,545.0,09:05,0.0
R111,14,乘客839,乘客839跟車,414,pickup,8.0,09:06,6,09:12,545.0,09:05,0.0
R111,14,乘客839,乘客839跟車,414,pickup,8.0,09:06,6,09:12,545.0,09:05,0.0
R111,15,乘客836,乘客836,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,15,乘客836,乘客836跟車,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,16,乘客837,乘客837,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,16,乘客837,乘客837跟車,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,17,乘客838,乘客838,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,17,乘客838,乘客838跟車,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,18,乘客839,乘客839,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,18,乘客839,乘客839跟車,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R111,18,乘客839,乘客839跟車,276,dropoff,28.0,09:40,17,09:57,610.0,10:10,30.0
R112,1,乘客716,乘客716,377,pickup,0.0,06:48,5,06:53,420.0,07:00,12.0
R112,1,乘客716,乘客716跟車,377,pickup,0.0,06:48,5,06:53,420.0,07:00,12.0
R112,2,乘客718,乘客718,379,pickup,21.0,07:14,1,07:15,455.0,07:35,21.0
R112,3,乘客718,乘客718,554,dropoff,6.0,07:21,1,07:22,470.0,07:50,29.0
R112,4,乘客719,乘客719,380,pickup,8.0,07:30,1,07:31,485.0,08:05,35.0
R112,5,乘客720,乘客720,381,pickup,2.0,07:33,3,07:36,495.0,08:15,42.0
R112,5,乘客720,乘客720跟車,381,pickup,2.0,07:33,3,07:36,495.0,08:15,42.0
R112,5,乘客720,乘客721,381,pickup,2.0,07:33,3,07:36,495.0,08:15,42.0
R112,6,乘客722,乘客722,382,pickup,2.0,07:38,1,07:39,500.0,08:20,42.0
R112,7,乘客723,乘客723,383,pickup,6.0,07:45,1,07:46,505.0,08:25,40.0
R112,8,乘客1117,乘客1117,549,pickup,9.0,07:55,4,07:59,510.0,08:30,35.0
R112,9,乘客719,乘客719,386,dropoff,6.0,08:05,2,08:07,515.0,08:35,30.0
R112,10,乘客723,乘客723,386,dropoff,6.0,08:05,2,08:07,515.0,08:35,30.0
R112,11,乘客724,乘客724,384,pickup,4.0,08:11,1,08:12,520.0,08:40,29.0
R112,12,乘客725,乘客725,385,pickup,2.0,08:14,5,08:19,525.0,08:45,31.0
R112,12,乘客725,乘客725跟車,385,pickup,2.0,08:14,5,08:19,525.0,08:45,31.0
R112,13,乘客716,乘客716,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,13,乘客716,乘客716跟車,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,14,乘客720,乘客720,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,14,乘客720,乘客720跟車,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,14,乘客720,乘客721,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,15,乘客722,乘客722,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,16,乘客724,乘客724,337,dropoff,11.0,08:30,8,08:38,540.0,09:00,30.0
R112,17,乘客1117,乘客1117,328,dropoff,29.0,09:07,3,09:10,555.0,09:15,8.0
R112,18,乘客725,乘客725,276,dropoff,17.0,09:27,4,09:31,580.0,09:40,13.0
R112,18,乘客725,乘客725跟車,276,dropoff,17.0,09:27,4,09:31,580.0,09:40,13.0
R113,1,乘客99,乘客99,82,pickup,0.0,07:00,9,07:09,420.0,07:00,0.0
R113,1,乘客99,乘客99跟車,82,pickup,0.0,07:00,9,07:09,420.0,07:00,0.0
R113,1,乘客99,乘客100,82,pickup,0.0,07:00,9,07:09,420.0,07:00,0.0
R113,1,乘客99,乘客100跟車,82,pickup,0.0,07:00,9,07:09,420.0,07:00,0.0
R113,2,乘客101,乘客101,83,pickup,24.0,07:33,2,07:35,460.0,07:40,7.0
